Passport ID,Sample ID,Class,Country,Gender,Age Group,Angle,Distance Category,Resolution,Camera,Light Condition,Background,Timestamp
P_BRA_AA000681,P_BRA_AA000681_L1_B3_A3_D1,attack,BRA,M,18-46,45°,close,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-09-22T12:59:06+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L1_B3_A3_D2,attack,BRA,M,18-47,45°,far,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-09-22T12:59:06+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L1_B4_A1_D1,attack,BRA,M,18-48,0°,close,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L1_B4_A1_D2,attack,BRA,M,18-49,0°,far,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L1_B4_A2_D1,attack,BRA,M,18-50,20°,close,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L1_B4_A2_D2,attack,BRA,M,18-51,20°,far,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L1_B4_A3_D1,attack,BRA,M,18-52,45°,close,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L1_B4_A3_D2,attack,BRA,M,18-53,45°,far,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B1_A1_D1,attack,BRA,M,18-54,0°,close,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B1_A1_D2,attack,BRA,M,18-55,0°,far,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B1_A2_D1,attack,BRA,M,18-56,20°,close,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B1_A2_D2,attack,BRA,M,18-57,20°,far,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B1_A3_D1,attack,BRA,M,18-58,45°,close,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B1_A3_D2,attack,BRA,M,18-59,45°,far,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B2_A1_D1,attack,BRA,M,18-60,0°,close,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B2_A1_D2,attack,BRA,M,18-61,0°,far,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B2_A2_D1,attack,BRA,M,18-62,20°,close,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B2_A2_D2,attack,BRA,M,18-63,20°,far,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B2_A3_D1,attack,BRA,M,18-64,45°,close,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B2_A3_D2,attack,BRA,M,18-65,45°,far,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B3_A1_D1,attack,BRA,M,18-66,0°,close,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B3_A1_D2,attack,BRA,M,18-67,0°,far,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B3_A2_D1,attack,BRA,M,18-68,20°,close,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B3_A2_D2,attack,BRA,M,18-69,20°,far,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B3_A3_D1,attack,BRA,M,18-70,45°,close,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B3_A3_D2,attack,BRA,M,18-71,45°,far,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:05+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B4_A1_D1,attack,BRA,M,18-72,0°,close,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B4_A1_D2,attack,BRA,M,18-73,0°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B4_A2_D1,attack,BRA,M,18-74,20°,close,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B4_A2_D2,attack,BRA,M,18-75,20°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B4_A3_D1,attack,BRA,M,18-76,45°,close,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L2_B4_A3_D2,attack,BRA,M,18-77,45°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:04+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B1_A1_D1,attack,BRA,M,18-78,0°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B1_A1_D2,attack,BRA,M,18-79,0°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B1_A2_D1,attack,BRA,M,18-80,20°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B1_A2_D2,attack,BRA,M,18-81,20°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B1_A3_D1,attack,BRA,M,18-82,45°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B1_A3_D2,attack,BRA,M,18-83,45°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B2_A1_D1,attack,BRA,M,18-84,0°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B2_A1_D2,attack,BRA,M,18-85,0°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B2_A2_D1,attack,BRA,M,18-86,20°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B2_A2_D2,attack,BRA,M,18-87,20°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B2_A3_D1,attack,BRA,M,18-88,45°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B2_A3_D2,attack,BRA,M,18-89,45°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B3_A1_D1,attack,BRA,M,18-90,0°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B3_A1_D2,attack,BRA,M,18-91,0°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B3_A2_D1,attack,BRA,M,18-92,20°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B3_A2_D2,attack,BRA,M,18-93,20°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B3_A3_D1,attack,BRA,M,18-94,45°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B3_A3_D2,attack,BRA,M,18-95,45°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B4_A1_D1,attack,BRA,M,18-96,0°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B4_A1_D2,attack,BRA,M,18-97,0°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B4_A2_D1,attack,BRA,M,18-98,20°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B4_A2_D2,attack,BRA,M,18-99,20°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B4_A3_D1,attack,BRA,M,18-100,45°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:08+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L3_B4_A3_D2,attack,BRA,M,18-101,45°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B1_A1_D1,attack,BRA,M,18-102,0°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:59:06+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B1_A1_D2,attack,BRA,M,18-103,0°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:59:06+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B1_A2_D1,attack,BRA,M,18-104,20°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:59:06+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B1_A2_D2,attack,BRA,M,18-105,20°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:59:06+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B1_A3_D1,attack,BRA,M,18-106,45°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:59:06+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B1_A3_D2,attack,BRA,M,18-107,45°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:59:06+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B2_A1_D1,attack,BRA,M,18-108,0°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B2_A1_D2,attack,BRA,M,18-109,0°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B2_A2_D1,attack,BRA,M,18-110,20°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B2_A2_D2,attack,BRA,M,18-111,20°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B2_A3_D1,attack,BRA,M,18-112,45°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B2_A3_D2,attack,BRA,M,18-113,45°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B3_A1_D1,attack,BRA,M,18-114,0°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B3_A1_D2,attack,BRA,M,18-115,0°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B3_A2_D1,attack,BRA,M,18-116,20°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B3_A2_D2,attack,BRA,M,18-117,20°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B3_A3_D1,attack,BRA,M,18-118,45°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B3_A3_D2,attack,BRA,M,18-119,45°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B4_A1_D1,attack,BRA,M,18-120,0°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B4_A1_D2,attack,BRA,M,18-121,0°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B4_A2_D1,attack,BRA,M,18-122,20°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:59:07+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B4_A2_D2,attack,BRA,M,18-123,20°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:59:06+00:00Z
P_BRA_AA000681,P_BRA_AA000681_L4_B4_A3_D1,attack,BRA,M,18-124,45°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:59:06+00:00Z
